baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
fis	1489.12757695217	2.46926761778027	0.183403316204328	13.4635930739076	2.56150866059309e-41	4.74797786750441e-40
yhdH	314.343395552093	-2.94286993294253	0.218723180162688	-13.4547693150475	2.88638692986632e-41	5.32768814407678e-40
obgE	1757.46942069698	2.26505191760352	0.168426592430481	13.4483034116981	3.15017298182841e-41	5.79025519212226e-40
ais	216.203303964718	5.71719814143823	0.4261588867645	13.415649230841	4.89626366860383e-41	8.96220262340694e-40
ravA	483.439684515045	-3.35028587649229	0.249759492643628	-13.414048215067	5.00315061817607e-41	9.11985089860891e-40
selA	306.288468305351	-2.81357649505401	0.209981251048465	-13.3991795982043	6.11351982415359e-41	1.10978068543416e-39
katG	1618.38052882512	-2.60227968285916	0.194251508834943	-13.3964451471537	6.34292633536879e-41	1.14668623009363e-39
yqeH	170.411994124167	4.99841181424152	0.373628968279128	13.378009304962	8.12956326656573e-41	1.46365456680423e-39
fdnH	410.420240105932	-3.78529165842609	0.28297931904672	-13.3765664260473	8.288886960299e-41	1.48624818026912e-39
fliC	73491.209026497	-2.20865942377626	0.165261331601756	-13.3646473882872	9.72949697793567e-41	1.73746667577526e-39
ysaA	196.018554279284	-3.55140805617628	0.265931231364954	-13.3546106561003	1.11338753770603e-40	1.98020706604963e-39
gntU	440.734056652619	-4.55978247116565	0.341863032175455	-13.3380390449045	1.39069748014846e-40	2.46344114124685e-39
adhE	8546.16698534676	-3.78093292512714	0.283929010096791	-13.3164727473189	1.8567459264538e-40	3.27577705016529e-39
higA	276.41694437496	3.56953766878419	0.268205004575291	13.3089897947156	2.05237961858357e-40	3.60644146577506e-39
torZ	740.359914386711	4.39926710992421	0.330878586181362	13.2957141793179	2.45121503642441e-40	4.2901146035906e-39
fbaA	5173.72138434261	-2.55775500291693	0.192858707774728	-13.2623257328083	3.82835925042068e-40	6.67380245519763e-39
ygaC	155.415606586822	3.28267620859492	0.247846729069865	13.2447832614711	4.83676139651733e-40	8.39837660668009e-39
arcZ	197.546933656032	-3.47071432556725	0.262138157047958	-13.2400195555364	5.15354079176211e-40	8.91319082606731e-39
yhbV	243.469768965439	-3.99598155250072	0.301944939762225	-13.2341398257824	5.57311262431131e-40	9.60105245435277e-39
ybgE	1335.34559253178	-2.35169071770928	0.177767831976828	-13.2290003852656	5.96757526596148e-40	1.02404523997534e-38
viaA	507.60144828382	-2.8308271689308	0.214087486756199	-13.2227586573265	6.48414339366717e-40	1.10835960810817e-38
flgJ	892.13697058684	-2.86344942312027	0.216647442069698	-13.217093152658	6.99140165383551e-40	1.19043517307362e-38
ppk	830.168985993793	-2.17318170139374	0.165143832659527	-13.1593270326609	1.50419647979968e-39	2.55132630724324e-38
flhA	650.272041735959	-2.75179353223276	0.209205546333408	-13.1535400493028	1.62389865490049e-39	2.7437641503761e-38
yibG	172.327237422851	6.63443887047681	0.505068135895038	13.1357304073832	2.05498948703918e-39	3.45883862703567e-38
pepD	2147.77496624048	-2.07299841084027	0.157925555158929	-13.1264278840376	2.32361311019602e-39	3.89604289812639e-38
ydeO	139.508280128119	5.87913257100629	0.448389000726814	13.1116788357354	2.8227975924348e-39	4.71503795572855e-38
ubiH	625.699889403801	-2.34569328760507	0.179633245033096	-13.0582358915405	5.70341449442764e-39	9.49056813409873e-38
flgC	1701.04011333613	-3.35625262551749	0.257057932340047	-13.0564055929528	5.84217057362175e-39	9.68477559619636e-38
yieE	1024.06999346844	-2.50572677694608	0.192195377371039	-13.0373935690903	7.49765972317745e-39	1.23824132195183e-37
dkgB	330.400442195265	2.71260733287116	0.208198411276486	13.0289530848957	8.37488573409466e-39	1.37793531947108e-37
hprS	358.454559911114	2.67792011631894	0.205628797339481	13.0230792134521	9.04485734487026e-39	1.48261411626922e-37
uspE	1804.56539392477	-2.33843442312217	0.17963759244095	-13.0175114871396	9.72901351273684e-39	1.58883109150383e-37
nanE	148.616599543997	-4.96858180259347	0.382966347198834	-12.9739384124366	1.71962356280853e-38	2.79789122645107e-37
yhcA	145.494411900649	5.66835838025641	0.437101235709751	12.9680676172244	1.85651837561312e-38	3.00947794246067e-37
relE	1122.63776729319	2.45885971534906	0.18962310022168	12.9670895184949	1.88035581013102e-38	3.03691289481823e-37
cydA	3928.41881522827	-2.2348915803051	0.172696191437016	-12.9411746820149	2.63568360474272e-38	4.24123006433509e-37
yahL	139.770239286534	5.45707443357225	0.421836138675209	12.9364791995071	2.80178104870553e-38	4.4920526083808e-37
pspC	402.7143366165	2.59109743349763	0.200430497685225	12.9276605278251	3.14235645956371e-38	5.0197716097685e-37
yibV	204.794872628266	6.76002126839429	0.525636326143359	12.860643247382	7.49503468934805e-38	1.19054936819171e-36
mqo	752.088633452352	2.52467084857306	0.196311723250357	12.8605200279014	7.5069923739837e-38	1.19054936819171e-36
puuR	338.351939521288	3.64440967100842	0.283828749552726	12.8401709719382	9.76585600734749e-38	1.54321602303157e-36
ecpC	150.903954557165	4.1955278461721	0.326897535938476	12.8343819849462	1.05239402459921e-37	1.65704908604456e-36
yfdX	180.957109079811	5.39296929467869	0.421386002851634	12.7981690378489	1.67862472744527e-37	2.63364229559538e-36
fliZ	839.733221309932	-2.46553381958349	0.192724933844342	-12.7930194106323	1.79367226778107e-37	2.80412892254884e-36
ybcL	348.434900086767	4.48122568666664	0.350434723257164	12.7876188895189	1.9227504311898e-37	2.99526334901305e-36
lysZ	1137.11111151662	3.89253367401995	0.305059705970379	12.7599076437775	2.7452637328828e-37	4.26146416203327e-36
nagA	1187.94648891992	-2.14651746869448	0.16929808078794	-12.6789238171174	7.7387075475056e-37	1.19704726254197e-35
ydhR	1197.70981036695	3.00550897162304	0.237104312336412	12.6758933315338	8.04370303751955e-37	1.23985920855521e-35
yjiX	409.130315844298	-3.57509936943085	0.282401690070276	-12.6596245530301	9.89715414683385e-37	1.52021671912731e-35
ydiL	111.150731194638	4.78430188027548	0.37940259385447	12.6100927030315	1.85774372563535e-36	2.8435777654063e-35
rttR	850.99002981192	3.54349726696382	0.281347024425381	12.5947565082695	2.25655203466674e-36	3.44202537787881e-35
hypD	280.260631071372	-4.82310036347958	0.383536976717983	-12.5753203895802	2.88627796534169e-36	4.38734224973912e-35
bhsA	1264.45868876527	3.52074738102061	0.280413881939508	12.5555388223616	3.70649471228004e-36	5.61470043829179e-35
tpr	668.775958093225	3.76342373812353	0.299959984862861	12.5464192827058	4.15895322639508e-36	6.27844725895312e-35
yobA	1174.67611414075	2.26498071917612	0.18054507737498	12.545236636233	4.22151385949437e-36	6.35106520025985e-35
dld	506.455343372319	-2.43485703806925	0.194370726260013	-12.526871123649	5.32212037952463e-36	7.9795477226115e-35
rihA	421.565727092452	-3.47321692288308	0.277292564114724	-12.5254600099774	5.41763241422382e-36	8.09512217540315e-35
yebK	666.236930459209	-2.797090858599	0.223382177478607	-12.5215488996067	5.69135379222341e-36	8.47529396923303e-35
ybcK	234.022460929357	4.76112906019125	0.380409655252463	12.5157944717031	6.11925231651217e-36	9.0817146710939e-35
nuoE	591.83520436287	-3.02614946536475	0.241936302392497	-12.5080421393536	6.74666554339454e-36	9.97915883236775e-35
yjfI	114.763522475871	4.60608337028019	0.368415048490574	12.5024300422897	7.24036922873277e-36	1.06734704771218e-34
ybfD	113.31764974101	4.99878111212917	0.400112034941404	12.4934535219897	8.10571652273461e-36	1.19091681218639e-34
mltF	179.004998704937	2.85649365294557	0.228719040369042	12.489094254403	8.56228428603175e-36	1.25380382895125e-34
ygjR	207.285565054608	-3.38822735867771	0.271759930201541	-12.467722361295	1.11981166206999e-35	1.63432977789817e-34
yfbO	99.7327473423605	4.81023818505412	0.386027013068682	12.4608849179119	1.22009191974816e-35	1.77478933889195e-34
lysQ	139.185826694275	3.34663490809937	0.268766898260338	12.4518120712086	1.36705666913861e-35	1.98200658334188e-34
yqgA	204.408683988438	-2.8489337978803	0.228814471038659	-12.4508462465163	1.38370185502638e-35	1.9995402135299e-34
ynfS	330.54975013536	3.18452846952923	0.256325786379446	12.4237538271514	1.94229445981374e-35	2.79754083998746e-34
fliT	915.330059762283	-2.71320750669049	0.21877739236642	-12.4016813499005	2.55897109071605e-35	3.67371241879595e-34
yaaJ	191.460610033303	-3.00284611896996	0.242300103579614	-12.393086402389	2.84864849497139e-35	4.07625825355353e-34
tsgA	303.644242584379	2.37902001016783	0.191985164313031	12.39168671538	2.89881390223092e-35	4.13457450405859e-34
gldA	156.485715444272	-3.71274518169307	0.299727648712563	-12.3870627139025	3.07086307036091e-35	4.3657933553707e-34
flhB	968.454601507973	-1.93321952927711	0.156273877848261	-12.3707145166912	3.76457554021391e-35	5.33476785424507e-34
umuC	220.164243587227	2.93125215937278	0.237331813667817	12.350860654002	4.81930788385754e-35	6.80746608803414e-34
cydB	2345.81109985522	-2.36696760541559	0.191943863798627	-12.331561731501	6.12480115264941e-35	8.62379854602207e-34
appY	320.952168460797	3.756622134324	0.304642368077642	12.3312530624978	6.14831048687203e-35	8.62924216256512e-34
elaD	107.83748780261	4.79157378909696	0.389408979873569	12.3047336778229	8.54177084066158e-35	1.19503182493714e-33
aslB	302.655510361297	2.98013438694997	0.242794329093384	12.2743162827487	1.24438560226673e-34	1.73542411135167e-33
nuoN	1712.05562870464	-3.48972882219513	0.284676840427967	-12.2585624350364	1.51157674580847e-34	2.10137868491664e-33
oxc	114.834277588695	4.21349695946445	0.34375977089763	12.2570972992626	1.53915055967517e-34	2.13296164310821e-33
gcd	1095.57060173235	2.20170917671496	0.180022584111091	12.2301831605544	2.14454526165591e-34	2.96257463347623e-33
maa	1051.17901681941	2.21818040188285	0.181562527976065	12.2171707268543	2.51692532934483e-34	3.46609811028584e-33
ydjO	129.605671414064	6.22277413727873	0.510452813210994	12.1906941762834	3.48440533245967e-34	4.78343519546729e-33
marB	135.51024810417	3.65555386593441	0.30054645178151	12.1630245317017	4.89135525646295e-34	6.69399490393823e-33
puuA	759.090419029662	3.63241459009204	0.298906472355329	12.1523450511769	5.57434088262445e-34	7.60499363272336e-33
ynaK	95.6000924907844	5.05259452076461	0.415782212590095	12.1520218224097	5.5964264946804e-34	7.61148656072168e-33
envZ	561.421255903102	-2.13453243400838	0.176093425309932	-12.1215907422524	8.11682274497772e-34	1.10053093576195e-32
flgA	478.890170555202	-2.89770932291661	0.239092719726143	-12.1196050061066	8.31589524248607e-34	1.12405316308435e-32
rclC	90.7953987763773	4.36731294188627	0.360479060697768	12.115302712542	8.76399618696419e-34	1.18098881132925e-32
yciE	147.977625432429	4.22937205501376	0.349214578496157	12.1110982056561	9.22506785125117e-34	1.23931874833475e-32
ychN	609.02701004524	-3.13939733321621	0.25926547897609	-12.1088135050395	9.48563303945864e-34	1.2704385958031e-32
yjiC	98.0233435308184	5.45624758781934	0.451932094916897	12.0731580013645	1.46405991732259e-33	1.95489824218789e-32
flgK	3812.84974231671	-1.89353753573122	0.156853702460494	-12.071997702497	1.48485329295334e-33	1.97665470180122e-32
cysG	776.811508483534	-2.54965339349314	0.211274040040584	-12.0679918507895	1.55892122835329e-33	2.06898518312871e-32
amyA	635.633137098584	-2.03653123199181	0.169144015393415	-12.0402204432419	2.18371330857548e-33	2.88947366402774e-32
pepT	545.570350669063	-2.65533488876186	0.220867302726911	-12.0223086712161	2.71284235234608e-33	3.57883376992683e-32
pepN	1565.09457240174	-2.05942883749642	0.171382698623342	-12.0165504105088	2.9086253989848e-33	3.82562616100007e-32
ydfR	133.200223614723	3.5580281579533	0.297905159936742	11.9434928844765	7.02115317971288e-33	9.20714206521752e-32
nagC	984.532612189464	-2.17553849982451	0.182273580768698	-11.9355668037554	7.72310126373569e-33	1.00974951939259e-31
cydX	1587.67516829635	-2.0022417936117	0.167768572676373	-11.9345462721081	7.81840407285164e-33	1.01917653092099e-31
sucB	2231.62625748539	-3.88331719158863	0.325440664982124	-11.9324891122685	8.01407723133279e-33	1.0415929371966e-31
cnu	845.177716184063	2.63905613932855	0.221500533317061	11.914445982624	9.95255188950394e-33	1.28972154721507e-31
umuD	146.156890263821	3.01998846282013	0.253484831629493	11.913882355037	1.00200772412431e-32	1.29465292119943e-31
xapR	177.166747216978	3.07699885750793	0.258297402567361	11.912620208039	1.01729433235618e-32	1.31054956071575e-31
gltF	292.637663034956	2.44488114341485	0.205280463153498	11.9099553160433	1.05033531746591e-32	1.34915878644086e-31
yniA	209.12763033412	-3.0523870689847	0.256494860550963	-11.9003829645086	1.17805292491962e-32	1.50880072862154e-31
selB	391.975518859979	-2.55549275971567	0.214824177119404	-11.895740944909	1.24542753324415e-32	1.59045440509928e-31
serS	3752.03745565006	-1.80097963975222	0.151545485557258	-11.8840863726802	1.43192190944685e-32	1.82331389802899e-31
dapD	1069.98434143907	-2.08056370625457	0.17513754321538	-11.8795985604066	1.51091215689136e-32	1.91833442347507e-31
ybcV	127.213664177239	5.10995144416647	0.430273845573275	11.8760447485676	1.57652047543937e-32	1.9958658353329e-31
htrE	106.109190765138	3.68890208061927	0.311210813967235	11.8533865632563	2.06666585389119e-32	2.6088687057885e-31
gpt	495.638136067766	2.18355239347243	0.184296302964372	11.8480531532667	2.20248267998413e-32	2.77235140778519e-31
ompR	614.176373356802	-2.28257591924156	0.192731285386485	-11.8433077155289	2.33075731440909e-32	2.92543339491404e-31
ynbC	207.798425006648	3.41899821347028	0.288900601538051	11.8345139998608	2.58838414684028e-32	3.23953605614511e-31
gadW	403.386713502866	3.46278962784494	0.292615008997047	11.8339439925308	2.60602715346985e-32	3.2523515014753e-31
nrfA	273.997409397178	-3.17547296235666	0.268581625864483	-11.8231206328272	2.96463447273366e-32	3.68941621493455e-31
fdnI	183.733689782092	-2.83904338565993	0.240474086031166	-11.8060263062689	3.63330528412075e-32	4.50878816755436e-31
cheR	856.221648966834	-2.60972919906336	0.221309767265353	-11.7922007298226	4.2820326496729e-32	5.29886462817269e-31
cspH	838.056809968954	3.36837211054432	0.286169723864542	11.7705397519226	5.53691124930541e-32	6.83248626915692e-31
bluF	840.533983793328	2.7516732358733	0.233926413504925	11.7629864650379	6.05538227814636e-32	7.45134295459298e-31
trkG	313.444135170937	2.74229179370388	0.233220640240723	11.7583580547304	6.39661395319465e-32	7.84925282021903e-31
patZ	565.942275702015	-2.40295298697368	0.204388158323273	-11.7568111904655	6.51486111838604e-32	7.97208492843173e-31
yfbN	136.306024444702	6.76640966639464	0.576581942626439	11.735382546967	8.39459126526108e-32	1.02437331745255e-30
rbsC	867.471711860728	-4.12338589722049	0.351579939972244	-11.7281603084238	9.14241185631498e-32	1.11253781952332e-30
wcaD	117.347846740896	6.07085721150727	0.518114680370334	11.7172074861264	1.04045363917323e-31	1.26262785549393e-30
phoB	292.465596408686	2.53214069812068	0.216476298988451	11.697080511598	1.31914155126776e-31	1.59641565694746e-30
yfbK	87.8463026736501	4.00912887083877	0.34279862260569	11.6952887393901	1.34728184498965e-31	1.62599152336251e-30
ybhR	176.396814979147	-3.11635693426322	0.266705973304469	-11.6846161923251	1.5276807757534e-31	1.83865798572183e-30
pgaA	131.412480486064	2.96378220330494	0.253909415975063	11.6725966696564	1.75968823145106e-31	2.11210666687555e-30
ymgD	111.024458525261	3.47182047231971	0.297453767774754	11.6717986068636	1.7762762932667e-31	2.12620756303014e-30
murF	703.325289453233	-1.97881665284659	0.16956147410111	-11.6702019921496	1.80992997559366e-31	2.16060390836494e-30
evgA	723.846371526938	2.11543922610509	0.181298652902687	11.6682567257715	1.85178910208207e-31	2.20458252722128e-30
epmA	613.712703532452	2.31900533255985	0.199451131493052	11.6269349549448	3.00701754293143e-31	3.57022380164805e-30
yhiJ	154.687806081203	3.75219149295689	0.3229300035758	11.6192098950513	3.29166266448008e-31	3.89764800136415e-30
nuoI	516.087018767889	-3.18287724611968	0.274050026880816	-11.6142197917167	3.48959203355143e-31	4.12090801166436e-30
rplU	6783.06826391795	2.09843667494803	0.180729169296838	11.6109462745411	3.62580627336281e-31	4.27028604795786e-30
napB	103.561901328895	-5.14656454776861	0.44444357238154	-11.5797929536721	5.21719083979902e-31	6.12810678054467e-30
ybfE	479.479125573381	2.57245862332553	0.222182233727419	11.578147272034	5.31830415064136e-31	6.23021603567133e-30
yagE	290.223995014538	-4.59914747907571	0.397526297641745	-11.5694169325636	5.88814488023905e-31	6.8794203348112e-30
gntT	677.904283665845	-3.68147275377322	0.318474672311972	-11.5597034045047	6.59361324646971e-31	7.68322095271656e-30
yegQ	567.481404666623	2.03185059591673	0.175808952229515	11.557150930882	6.79251801634741e-31	7.89405599095613e-30
cheA	3548.6796313372	-2.09030918336202	0.181076258033891	-11.5438059415321	7.93355620335453e-31	9.1958080214608e-30
borD	930.055465043214	2.84112330787474	0.24613575062038	11.5429119935391	8.01645952488931e-31	9.26744912969441e-30
pepP	802.441780928457	-1.94167874074597	0.168571763018848	-11.5184103551724	1.06558714161243e-30	1.22864155199564e-29
ybeL	284.585581545409	-3.46097408556956	0.300489182535301	-11.5177992644144	1.07316995651948e-30	1.23414544999741e-29
ydgK	1001.55262596287	2.23663966660038	0.194375176626081	11.5068174106563	1.21894212739966e-30	1.39812343751089e-29
yagL	163.377450400313	3.35497757196739	0.291574309179041	11.5064238046681	1.22451660428677e-30	1.40085975068536e-29
talB	6834.67443018509	-1.88647755857541	0.16399652233704	-11.5031558699665	1.27178696537816e-30	1.45115847763799e-29
yagF	313.258471749982	-4.67788657704305	0.406973190414644	-11.4943359592729	1.40860059944614e-30	1.60310425734893e-29
