Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mglB	1882.42746574068	-2.79602072551627	0.189256298968059	-14.7737261098409	2.16410305006386e-49	4.14755054116587e-47
dhaM	1932.01759686317	-2.16754554592243	0.147590474828359	-14.686215681894	7.90044817681828e-49	1.45104898180896e-46
nanT	555.661515215438	-3.82753560649221	0.27178538200292	-14.0829340352495	4.83595440399336e-45	8.52675480512109e-43
sdaB	3790.78029380428	-2.2710222678011	0.16288556133003	-13.9424406267642	3.49771618650852e-44	5.92997421158828e-42
dhaL	887.405425755822	-2.85611070468157	0.206288383750976	-13.8452328373922	1.35939549974224e-43	2.21933902328289e-41
glpC	772.298844542642	-4.60821499020595	0.333510615625141	-13.817296284762	2.00458527431415e-43	3.15578996042027e-41
sucC	1699.04065939256	-1.8882366819787	0.137691216413201	-13.7135594496619	8.42225551826285e-43	1.28018283877595e-40
cheW	2008.76776113698	-2.1499175024943	0.158258640374693	-13.5848349095137	4.92641511296226e-42	7.23854593931255e-40
glpF	3301.43135493565	-2.94273081103443	0.221049251299312	-13.3125572411454	1.9566804109039e-40	2.78227330685948e-38
btsR	735.744128874667	-1.94478716764071	0.146367392918488	-13.2870247181609	2.75309364269856e-40	3.79238649281726e-38
glpA	3065.05363519152	-5.489054749659	0.414397362480032	-13.2458727941916	4.76707447781017e-40	6.36765584793553e-38
srlA	1772.8556558345	-3.57140132405831	0.270985328785093	-13.1793161647162	1.15432379095432e-39	1.49654684427254e-37
btsS	1149.39917906785	-1.99645427489059	0.151780349536178	-13.1535754199507	1.62313899634496e-39	2.04422762739673e-37
glpB	1901.94264701394	-6.06631811423589	0.461860663682054	-13.1345199781118	2.08811341424574e-39	2.55677886944312e-37
srlE	407.702996874039	-4.27194473465857	0.325298969118017	-13.132364809643	2.1484099590318e-39	2.55951110794924e-37
rihA	760.991504672893	-2.2933859798139	0.178992387823747	-12.8127570546307	1.39102769079435e-37	1.61359212132144e-35
ycdZ	1532.6969676195	-1.88245272928381	0.147026571615087	-12.8034865303942	1.56752204474409e-37	1.77170183929025e-35
lldR	538.448406277422	-3.40956637599169	0.268246788587305	-12.7105580422708	5.16644322675065e-37	5.69342043587921e-35
tap	2350.39498606375	-2.35955422542266	0.186101055395626	-12.6788868575009	7.74235711042255e-37	8.32397808359575e-35
flgE	4112.53011635925	-1.74888719505115	0.139876137590972	-12.5031132913126	7.17839432926036e-36	7.53389576270944e-34
nuoG	5216.17976098843	-2.09666881868141	0.168109735143108	-12.4720249954386	1.0609518398633e-35	1.08759900235289e-33
galS	580.583947304734	-2.2846532845221	0.183695657667435	-12.4371654372923	1.64229082147723e-35	1.64527680478901e-33
flgI	1424.23498148151	-2.08944113013618	0.169162141739087	-12.3517065263864	4.76889728332327e-35	4.67139982775311e-33
nupG	3349.93447776212	-2.96576684118029	0.240310371204156	-12.341401772713	5.4203875586275e-35	5.19414529531087e-33
nuoH	1380.99260350093	-1.74421732118723	0.142511053729311	-12.2391721592364	1.91980730398831e-34	1.80053416935755e-32
udp	9595.3741713614	-2.56952828652083	0.210429332399994	-12.2108845625977	2.71916655955491e-34	2.4971012905246e-32
sdaC	9295.37471755057	-1.44996904071283	0.11890460237174	-12.1943895508745	3.3298999083235e-34	2.99555077467142e-32
nanE	162.966306311867	-3.68823925534773	0.302926697101188	-12.1753522903124	4.20574230516189e-34	3.70778241623072e-32
nrdD	602.449526842601	-2.57174317487453	0.212002292374447	-12.1307328617571	7.2596816267165e-34	6.27464247266007e-32
aer	3979.09943358611	-1.75484896710306	0.145257209800356	-12.0809766999859	1.33128891104616e-33	1.1285233692099e-31
amyA	875.642742629921	-1.58453737596555	0.13181744147251	-12.0206958826158	2.76631864907309e-33	2.30074200096494e-31
deoA	2196.5319637766	-3.15436238687039	0.263762402559991	-11.9591054534505	5.81853391859164e-33	4.74964768762073e-31
fliJ	342.204823571267	-2.46273764008228	0.205976325667456	-11.95641116571	6.01038158391886e-33	4.81704764034806e-31
fadJ	544.530733120974	-2.24947388042012	0.188343683726926	-11.9434527131877	7.02454593624949e-33	5.52932115839067e-31
gatD	3250.12830395848	-1.87264643167137	0.158198358247077	-11.8373316412465	2.50289894588786e-32	1.93557518481994e-30
fliH	1329.93172932812	-1.99685293943768	0.168824287571823	-11.8279956525104	2.79741944800219e-32	2.12603878048166e-30
hokA	1122.73570624308	2.41427549771686	0.20493414690614	11.7807380281169	4.90616023270887e-32	3.6654837806408e-30
cytR	2091.95995488265	-2.2635464843198	0.194195865216691	-11.6559973189648	2.13861689583432e-31	1.57117054613962e-29
yjeV	418.179675509962	1.63631665458712	0.141432318669388	11.56960919528	5.87496570514684e-31	4.24538505381758e-29
flgJ	1160.14747787854	-2.13317264197884	0.184441103976888	-11.5656033063332	6.15570982736122e-31	4.37651111596908e-29
sucB	2367.4802487873	-1.81521412800896	0.15761610352266	-11.5166793712039	1.08720561179972e-30	7.60698783621135e-29
cdd	2395.8919054551	-3.37867289803077	0.295943386900597	-11.4166190142496	3.45411427202978e-30	2.37902120486051e-28
srlD	448.757020114025	-2.16162486568641	0.189430827075238	-11.4111567745405	3.678050792432e-30	2.49428429123696e-28
fliI	1248.36030086011	-2.12429367054739	0.186645702822653	-11.38142286922	5.17484564979293e-30	3.45616964004352e-28
ydgK	3616.19388506847	1.37655189611158	0.121468867384017	11.33254903711	9.05310758408133e-30	5.95613406427321e-28
malT	5158.06158282673	-2.31129595449694	0.206105991612489	-11.2141133618402	3.47652876556775e-29	2.25360864685627e-27
nuoF	1464.76250556452	-2.16151485113892	0.193656318572279	-11.1616025083745	6.28483559730412e-29	4.01500801636472e-27
yaiZ	1035.26783572137	-1.83748617457357	0.165088276847032	-11.1303249974325	8.93092884782822e-29	5.62393348017526e-27
cdaR	366.667067673057	-2.05395775457098	0.184957947508138	-11.1049986347876	1.18619158194721e-28	7.36441196228634e-27
cheY	1267.68069704429	-2.37234664555592	0.213738518499077	-11.0992939513903	1.26438757084355e-28	7.74086168371998e-27
nuoI	826.350746744675	-1.69930307540771	0.153457943726543	-11.073412259686	1.6884643879116e-28	1.01955493450881e-26
fliK	934.356085552434	-1.99001227062324	0.181131079528788	-10.9865864864288	4.43379168130225e-28	2.64110185556491e-26
gcvH	1393.21309576688	-2.76645606108414	0.252799017335318	-10.9433022732626	7.15455015931375e-28	4.204967613634e-26
trg	4526.0312506791	-2.11627628412342	0.193506670190307	-10.9364513483806	7.71613040695813e-28	4.45000221481804e-26
fliP	649.148269190597	-1.50775526063158	0.137873578011517	-10.9357810421489	7.77337047506782e-28	4.45000221481804e-26
ykfM	632.144418161871	1.48606444517022	0.13622928984792	10.9085531226742	1.04912806616375e-27	5.92891860980743e-26
mraY	1024.50614428851	-1.33029722495677	0.122468874355077	-10.8623291588344	1.74247275460443e-27	9.72255683834977e-26
gcvT	1136.07279656306	-2.63486043365685	0.243097812875208	-10.8386842419246	2.25693607247081e-27	1.24357177593142e-25
fnrS	2246.97908056927	-5.09296145201421	0.470652800035035	-10.8210584355072	2.73599252611993e-27	1.48892037717736e-25
fadI	527.102762918212	-1.7480442513008	0.161783297255378	-10.8048499502484	3.26490366095397e-27	1.75508479725428e-25
bhsA	2246.6199383271	1.40109479571932	0.129899056355924	10.7860275126273	4.00739566235074e-27	2.12826506983639e-25
nuoE	1013.14434896677	-2.34470061662105	0.218725923253523	-10.7198112676536	8.21708339029327e-27	4.31201233147771e-25
murE	1126.02463311915	-1.63301438553451	0.152656975907282	-10.6972798054531	1.04809926053448e-26	5.43531945933647e-25
rmuC	1225.90205206819	-1.52032743869549	0.142771260650005	-10.6486938041577	1.76828768083788e-26	9.06350243852718e-25
tsx	8922.00873704046	-1.66549453771888	0.156515947629486	-10.6410532788744	1.91947116685041e-26	9.72532057870875e-25
malK	837.587962290169	-2.91489159955516	0.27594000500711	-10.5634976685604	4.39956631971606e-26	2.20378276560323e-24
glpD	13783.3734732597	-1.58271784253352	0.150841439521255	-10.4925930669768	9.34284966413005e-26	4.62733497971745e-24
dsdX	507.471327053689	-2.79270346428931	0.266647885333584	-10.4733756309207	1.1448613763398e-25	5.60727660767317e-24
dctA	4542.5912113743	-2.6212973692268	0.252288671054179	-10.3900716519446	2.75146330134829e-25	1.33279672882893e-23
borD	7028.38093770884	1.20698100358281	0.116525964067537	10.3580434904899	3.84751439370905e-25	1.84346124429016e-23
metH	1045.10386154813	-1.55586226434448	0.15065115996459	-10.3275823744748	5.2876475502188e-25	2.50623122595317e-23
fumC	478.689162934888	-1.50652542725336	0.146904414300768	-10.2551406261281	1.12212547778951e-24	5.26205224052785e-23
flgL	5735.06716608633	-1.58470224585706	0.154878167624477	-10.2319279092931	1.42650830478864e-24	6.59321881912936e-23
fumA	2022.14035077012	-1.30117167688961	0.127175697391652	-10.231291855098	1.43590972467427e-24	6.59321881912936e-23
gatA	8853.20551927555	-2.63093680553212	0.257754601690632	-10.2071380618449	1.84218383886746e-24	8.37149109456469e-23
pspG	292.66234290784	1.82036647858324	0.178482538681351	10.1991292371361	2.00058048432921e-24	8.91829218524811e-23
aspA	22182.4505423095	-2.66934802632252	0.261726110208518	-10.1990130988301	2.00297397082478e-24	8.91829218524811e-23
mgsA	6745.96174315787	-2.21085343636493	0.216808323106557	-10.1972719713271	2.03919867060052e-24	8.98878774000709e-23
dsdA	443.790530467878	-2.56697435175361	0.252060898412251	-10.183945101851	2.33882704191772e-24	1.02074748522508e-22
yhbX	2601.01470390944	1.43645989681725	0.141334794926207	10.163526239715	2.88451170578209e-24	1.2465615293223e-22
nupC	2288.16793726518	-1.31265020116774	0.130298276872896	-10.0741946299736	7.18469756503976e-24	3.07477154045585e-22
aphA	1740.40002184283	-1.59708300345296	0.158942930856876	-10.0481537294105	9.36046472793603e-24	3.96739697314827e-22
bsmA	888.775770222801	-2.78493406817566	0.277635789987125	-10.0308899955039	1.11506925601246e-23	4.6811669338123e-22
yqhA	6679.23414069094	1.50532815779678	0.150121562285914	10.0273946985031	1.1552459357378e-23	4.80407932521907e-22
yhdP	1133.53938181483	-1.32835733267229	0.132675862474498	-10.0120497270378	1.34927577976778e-23	5.53585135236851e-22
flgH	766.935025403949	-1.9435440405195	0.194130500583181	-10.0115336574158	1.35633381591606e-23	5.53585135236851e-22
ortT	2025.0770686186	1.53724433105719	0.153963275891001	9.98448702887752	1.78220508452868e-23	7.20730276385545e-22
ygaM	262.227039921485	-1.74182561378172	0.174616583753677	-9.97514426372484	1.95816680048546e-23	7.84690841503628e-22
dmlR	249.381693326509	-1.94834838840615	0.196302009380577	-9.92525952512701	3.23260686215586e-23	1.28372351787235e-21
glpX	697.591587615525	-2.25198820641248	0.228590559429875	-9.85162384671154	6.74453543679649e-23	2.65445644691062e-21
gcvP	1288.67226033098	-2.94405566858361	0.299544953726939	-9.82842685865229	8.49351236277598e-23	3.31322145974482e-21
flgD	1619.40741569994	-1.21036146676152	0.123603899514087	-9.79225956073965	1.2154870689508e-22	4.69988333327643e-21
ychH	806.615043141979	-1.84547618266268	0.189259024069617	-9.75106044076317	1.82551263998755e-22	6.99726931918707e-21
srlB	106.996097814262	-3.03891252734142	0.311693224375791	-9.74969068842372	1.85031171045377e-22	7.03118449972434e-21
sdhA	5256.3607989354	-1.8460080018391	0.190205087700017	-9.70535554101763	2.86077163993938e-22	1.07780182810707e-20
flhE	527.682291317692	-1.55212579093532	0.161024193491784	-9.63908439643584	5.46734427087579e-22	2.04237741915428e-20
yjiA	948.173130571127	-2.63145592729204	0.273331531098826	-9.62734126104392	6.12948773469939e-22	2.27048587685335e-20
fucP	326.159370883051	-1.97816114468312	0.205575747280424	-9.62254142744145	6.42243774187833e-22	2.35917546384997e-20
cheA	5486.05490284584	-1.64691892092939	0.171823554480955	-9.58494268090546	9.25089964780878e-22	3.37007980558191e-20
murF	604.153506287987	-1.39960705936897	0.146522480747922	-9.55216600363777	1.27012529270594e-21	4.58910843462934e-20
gatB	5627.71695960777	-2.30101199758519	0.241031080093128	-9.54653647445028	1.34104766716142e-21	4.80596594865654e-20
ygjH	114.980131298925	-2.19600360829841	0.230703591134328	-9.51872312650642	1.75319924080734e-21	6.232340526999e-20
cyuA	513.316188655014	-1.46726720606596	0.154385823520869	-9.50389856143512	2.02176164610871e-21	7.12954026883776e-20
lysZ	6051.24248374085	3.25071575262992	0.342533743835706	9.49020588812149	2.30578393015499e-21	8.06658378105015e-20
ndh	3603.36383054202	1.23684469501218	0.130533025066182	9.47533924372847	2.65895291622751e-21	9.22886964939438e-20
fadH	277.264333594012	-1.62403426868348	0.17211900674623	-9.43553126051866	3.89017823195044e-21	1.33968012862793e-19
nuoL	2291.44047087417	-1.42139432045407	0.15113439480168	-9.40483681639269	5.21110043177312e-21	1.78066129482604e-19
rnc	4972.34790253934	1.2371241596594	0.132727686304631	9.32076941972753	1.15499648886547e-20	3.91632655609152e-19
gatY	10005.4007605878	-2.217250023412	0.238239614995678	-9.30680660918722	1.31733451920467e-20	4.43267981729326e-19
nepI	352.644250561886	1.72119856769674	0.184972262236006	9.30517120183493	1.33776641522736e-20	4.46732905933502e-19
yfgH	357.987641454607	1.42827369532993	0.154050541319381	9.27146171053564	1.8361213702131e-20	6.08543082699197e-19
yjiX	404.483865284172	-2.37969065477745	0.257237018767913	-9.25096499009144	2.2247493186443e-20	7.31842910192841e-19
atpD	6248.54733945014	-1.19954889030274	0.129832859840654	-9.23917790746476	2.48398319478374e-20	8.11066512785683e-19
flhA	1203.57323640638	-1.45517227000595	0.157778331350152	-9.22289047902615	2.89197151877612e-20	9.37339004026848e-19
aslB	521.84925279477	1.54452074576453	0.167558617633765	9.21779355533008	3.0327637337203e-20	9.75797265564895e-19
sucD	1045.48024168269	-1.40400883325389	0.15336358198442	-9.15477335027636	5.44720346994336e-20	1.73994731126886e-18
gltL	411.677779913946	-1.42282902602811	0.155852393357959	-9.12933703084164	6.89200480605188e-20	2.17583449713645e-18
yhiJ	1339.70721784813	1.20789886593012	0.132313808486754	9.12904616490606	6.91054513609579e-20	2.17583449713645e-18
yhfK	698.774789269378	-1.26404486460317	0.139080020882189	-9.08861572341801	1.00307976538689e-19	3.13586922398964e-18
mscM	608.626182399791	-1.21199422035651	0.133933150262276	-9.04924746400062	1.43956996002802e-19	4.4687495660588e-18
yihG	2803.56244806781	1.66041632646999	0.183906905404232	9.0285697691468	1.73930047404097e-19	5.36142411858224e-18
fliN	2041.85204073221	-1.46931645628571	0.162777878233014	-9.02651190834666	1.77230879951898e-19	5.42523415852753e-18
ycgX	1041.2093690987	1.23629664935811	0.137009386613822	9.02344488879994	1.82265613293714e-19	5.5408746441289e-18
frdB	745.475126173046	-4.25561824665031	0.471749914000443	-9.02092002638141	1.86516213090385e-19	5.63125662535902e-18
rffC	330.705203936221	-1.36791832388146	0.152347214049201	-8.97895201050206	2.73357965217176e-19	8.19701980052593e-18
gntT	1051.28731693693	-2.04124673133347	0.228167280458806	-8.94627278384908	3.67687717562964e-19	1.09511314798483e-17
waaP	2082.14017836679	1.0588180169276	0.118373831490057	8.94469667492801	3.7297264600767e-19	1.1033982708737e-17
fre	1356.41523163509	-1.05769844094879	0.118508815695828	-8.92506126855192	4.45452572109002e-19	1.30903662523765e-17
ldtE	1119.25754715921	1.71624284355951	0.192863286656513	8.89875348135138	5.64773790819907e-19	1.6486906423405e-17
cheZ	672.759647962795	-2.15723738830706	0.242446924514564	-8.89777171901173	5.69790623495751e-19	1.65239280813768e-17
ldhA	3832.38600446705	1.25071238934897	0.141420598356904	8.84391951300155	9.241819546284e-19	2.66261049411895e-17
narK	2945.63404188378	-6.30786762914115	0.717293444318112	-8.79398477583698	1.44347143420886e-18	4.13170265064459e-17
ymgL	421.256070298019	1.79228514082692	0.20400284589199	8.78558891171476	1.55547459965596e-18	4.42356905502158e-17
sucA	7068.41335528898	-1.45899151216991	0.166383861911482	-8.76882827101407	1.8053514461741e-18	5.1012751120099e-17
napF	165.299118413123	-4.27266481889847	0.488490200338257	-8.74667458208956	2.19732202735266e-18	6.16292916288102e-17
ydfO	720.80107361807	1.26831063791322	0.145014847106598	8.74607437251513	2.20903540774773e-18	6.16292916288102e-17
yrbN	2038.88419081415	1.28005737407454	0.146423242182559	8.74217340767923	2.28668146564159e-18	6.33942886826928e-17
ucpA	3632.42651565974	-2.08969589599636	0.240048539713944	-8.70530559563728	3.16720206281069e-18	8.72564168304345e-17
cobB	273.494573038282	-1.42729579082648	0.164116324207244	-8.69685448855229	3.41210528830892e-18	9.34196280177996e-17
cutC	2250.36238970578	-1.54739423125347	0.17837516458158	-8.67494213604927	4.13760812383431e-18	1.12583806233714e-16
cysE	1259.33524117484	-1.43894364574697	0.166153144502236	-8.66034555083374	4.70336306252143e-18	1.27192787604874e-16
yjfZ	1144.38300805556	1.14042949889146	0.132061135190678	8.63561786929095	5.84104601191755e-18	1.56995919637394e-16
csrC	29767.3367942102	-2.17582157181529	0.255025824645993	-8.53176957602468	1.44125907306685e-17	3.85034545095678e-16
asmA	1974.13322171442	-1.11849589618821	0.13148626547371	-8.50656068265816	1.79168848213161e-17	4.75768845134706e-16
yijD	2366.86341274843	-1.38132293757747	0.162699705040878	-8.49001500789699	2.06610416555336e-17	5.4535252465624e-16
nagK	578.13199044383	-1.38834032248956	0.163925475826387	-8.46933837154113	2.46790798095281e-17	6.47532046430953e-16
melR	395.145662808529	-1.2778541167501	0.151039460471698	-8.46039910867891	2.66463994311405e-17	6.95013779245368e-16
murC	1366.28592334106	-1.12911041735822	0.133858812054019	-8.43508469881354	3.30963032459847e-17	8.58167674754709e-16
raiA	24869.0123916455	-2.49957543260098	0.297678655568262	-8.39689170131915	4.58452515763236e-17	1.18178870730079e-15
preA	195.098441099375	-1.94126849975153	0.231223631423332	-8.39563191617465	4.63395205858116e-17	1.1875849229201e-15
frdA	2167.25976507344	-3.75331862325491	0.447178591965442	-8.39333253132335	4.72552595528252e-17	1.20405308733441e-15
nikB	106.12740946767	-4.06918430048048	0.486503208126028	-8.36414690080802	6.0551439102534e-17	1.53396979059753e-15
ybgC	3558.12559205072	1.12613914620652	0.135144507292397	8.33285176562912	7.89179477179411e-17	1.98783036308962e-15
gutQ	322.477676843876	-2.52797346394061	0.3034440803796	-8.3309368262455	8.02051230926684e-17	2.00877376473001e-15
galE	1722.02929700917	-1.80093378321146	0.216511682526304	-8.31795200239446	8.94962390126659e-17	2.22881029134368e-15
mukB	3687.20529562363	-1.05099929923394	0.126577695614489	-8.30319507818278	1.01348263397573e-16	2.50979294975562e-15
lolE	671.610029283825	-1.27893986081907	0.154059547982863	-8.30159427029695	1.02723494872635e-16	2.52963779552276e-15
cyuP	820.677385858571	-1.234504001144	0.148913555977095	-8.29007133060394	1.13180573221173e-16	2.77166648199406e-15
gltT	2949.03975838289	1.99891212940956	0.241754413800157	8.26835836412873	1.35816127834647e-16	3.3076104502493e-15
ybjX	5955.02666354619	1.18204072824541	0.143176509439928	8.25582864723595	1.50851921689725e-16	3.65360038905664e-15
pykA	1694.32490369277	-1.76425844033246	0.214294195710137	-8.23288019764601	1.82764956329923e-16	4.40233840165192e-15
ytfI	877.25072590742	1.01025129896268	0.122930619115128	8.21806077472488	2.06820157739794e-16	4.95469160498377e-15
maeB	1546.25020588056	-1.34035999666338	0.163453287110051	-8.20026333126561	2.39861021829165e-16	5.69313785302091e-15
frwB	93.1528786256996	-1.86548192573306	0.22749558436139	-8.20007971130393	2.40227686175565e-16	5.69313785302091e-15
thrU	57118.3321174533	2.81702382785971	0.343778357086452	8.19430243292279	2.52050594866409e-16	5.94138514530017e-15
lolD	282.47588447936	-1.40841268721766	0.171905646613717	-8.19294022599766	2.5492079291525e-16	5.97707901686395e-15
puuD	3999.38288787165	0.935845947587415	0.114239181566191	8.19198750163644	2.5694732462182e-16	5.99271855520098e-15
rapZ	942.333020791596	-1.04414865337059	0.127652397373378	-8.17962431458688	2.84730189853034e-16	6.60574040459039e-15
ibsB	1632.33305535628	-2.11726076191834	0.25906273533905	-8.17277235626867	3.01382329965737e-16	6.955462358581e-15
yigA	467.825932069213	-1.32061772707406	0.162136067935072	-8.14511998405505	3.78906003238137e-16	8.69905032434222e-15
insB-4	2725.64120901345	0.956255505672607	0.117831181025573	8.11547077224893	4.8390517160476e-16	1.10520932457709e-14
dadA	790.918293200395	-1.49997106157756	0.184871091184904	-8.11360528011016	4.91395822199573e-16	1.11653236301841e-14
nuoM	1910.75544756424	-1.33697419432911	0.164883108835956	-8.10861830400878	5.11986010425063e-16	1.15735094048907e-14
glyS	3621.83823232025	-0.967363710805454	0.119335587124865	-8.10624671241835	5.22073848640492e-16	1.17413343102413e-14
mtfA	2590.17186266629	-1.54291718794874	0.190362187103296	-8.1051663222986	5.26734108983651e-16	1.17860099106596e-14
oppC	2392.89517765895	-1.22282944772406	0.150892694991228	-8.10396717876336	5.31954620518091e-16	1.18427069052714e-14
tcyP	1944.02625155145	1.03657545858515	0.12795597906853	8.10103182462447	5.44949914254364e-16	1.20710513670012e-14
frwC	80.1891428829079	-2.04904332799587	0.253459208637871	-8.08431202404422	6.2516088969331e-16	1.37785460088406e-14
cra	887.401387880249	-1.17566739640241	0.14571082953008	-8.06849703755007	7.11687951989113e-16	1.56075646386468e-14
nuoJ	598.753983944146	-1.5701001556971	0.195202383364969	-8.04344767021355	8.73455161971466e-16	1.90603482869813e-14
nuoK	432.579325817207	-1.34495217744483	0.167259800082728	-8.04109640678519	8.9038170109848e-16	1.93340026524241e-14
mscS	3950.98761749281	1.07900759594395	0.134657893802286	8.01295464733928	1.11984943712945e-15	2.41975309748363e-14
glnW	1722.36058051485	3.2379220463947	0.404927426424455	7.9963021398324	1.28211538723021e-15	2.756860793615e-14
cnu	5098.30530648842	1.62346283988771	0.203081410568757	7.99414793969073	1.30473019677968e-15	2.79186927543923e-14
cyaR	1597.67179759352	-1.89274602099042	0.237403814593678	-7.97268579795104	1.55262559038019e-15	3.29835066925315e-14
appY	2195.50056076944	1.00867246132614	0.126520766512713	7.97238658228319	1.55639051543706e-15	3.29835066925315e-14
sibB	1662.10798617122	-2.06678967414564	0.259351848281618	-7.96905704678615	1.59889644595847e-15	3.37221795874877e-14
yadK	731.0653140871	1.0652459206514	0.13378755515358	7.96221980010444	1.6897995415874e-15	3.54696970443679e-14
rpsU	55676.5735214127	1.0924641400347	0.137259241671139	7.95912994078863	1.73253218959639e-15	3.61943217618052e-14
flgF	695.743785540216	-1.78624498707328	0.224806422740233	-7.94570264185608	1.93093115746594e-15	4.00031965808412e-14
lgoT	888.742261470918	-0.975742172479442	0.122803299651695	-7.94556966504092	1.9330038275225e-15	4.00031965808412e-14
insL-2	1191.99409260438	-0.951303039443557	0.120052793043048	-7.92403921083655	2.2991707059873e-15	4.73586190280001e-14
aldA	2095.80317347637	-1.91852450821642	0.242339560578441	-7.91667899222517	2.43938471146809e-15	5.00130595727969e-14
napA	1010.58633538709	-3.71229087785194	0.469044396125826	-7.91458315782986	2.48082859973328e-15	5.0627279942705e-14
fabR	5921.0889990592	-1.24993655912937	0.158142359673499	-7.90386941051083	2.70376286006053e-15	5.49225192956075e-14
menD	313.349771880165	-1.66668287594133	0.210960498883302	-7.90045001203425	2.7789827414857e-15	5.6191540937931e-14
hflK	1201.79139160563	-1.05470519182033	0.13351567154273	-7.89948610251936	2.80055659106549e-15	5.63691938512177e-14
ftsW	796.880415868534	-1.11518836833403	0.14119922413412	-7.8979780177457	2.83464124544659e-15	5.67959027724027e-14
lsrR	336.352193526575	-1.65745196535549	0.210334371431818	-7.88008138694899	3.27167908193327e-15	6.52559339057097e-14
murG	702.57466576159	-1.07397620742377	0.136455996998492	-7.8704947459043	3.53241503024423e-15	7.0139123663588e-14
insL-1	1201.02682890466	-0.989445468112656	0.125929673412193	-7.85712724652279	3.93043517634479e-15	7.76921894947436e-14
rrrQ	213.181929526686	2.05979559494052	0.262462696820156	7.84795561386738	4.22873810467953e-15	8.32155248456579e-14
gntK	972.301731300613	-3.36088759086926	0.428322469996915	-7.84662917846328	4.27368518050291e-15	8.37262412251414e-14
dkgB	1601.10482480973	1.61340987995598	0.205819822892691	7.83894309731854	4.54354370216825e-15	8.86192063679541e-14
fdoH	3483.47352710093	-1.32329886761366	0.168869187988056	-7.83623633997252	4.64251684782896e-15	9.01507236353747e-14
essQ	1062.633731772	1.83737416028241	0.235060779025861	7.81659181041116	5.42727370709149e-15	1.04927291670436e-13
murD	937.309626311295	-1.28045029842442	0.16384740752684	-7.8148950767785	5.50088323495575e-15	1.05885996941856e-13
gcd	1691.79021814253	0.972931515059239	0.124713630707267	7.80132459893612	6.12607110724757e-15	1.17407484524988e-13
tolQ	1603.31420351439	1.0713534570581	0.137639312387204	7.78377513282102	7.03918274689025e-15	1.3432345259001e-13
rsxA	4152.36829592005	1.19163203019103	0.153108632002342	7.78291866766072	7.08701981104057e-15	1.34653376409771e-13
msrB	3986.48168324191	-0.846953022565256	0.1088461698674	-7.78119270156264	7.18439622710415e-15	1.35917676262125e-13
ytfL	2240.39028437443	1.00986325263642	0.130307482837669	7.74984851709908	9.20022350359791e-15	1.73310193178887e-13
cyoC	4823.22428054251	-1.16789784842556	0.15089374619236	-7.73986913239415	9.95191959359265e-15	1.86672602419389e-13
waaO	5334.2435384675	0.850611980164801	0.109977538553269	7.73441551206202	1.03879238473038e-14	1.94025289486928e-13
nanK	76.4324503888379	-3.42684668560062	0.443971320335588	-7.71862174117542	1.17594311268295e-14	2.18715495388457e-13
cysS	3211.14779593741	0.949590150606297	0.123668301745844	7.67852503188599	1.60930714972667e-14	2.98059912436772e-13
bamE	8310.7742711977	0.980457757335956	0.127832991780725	7.66983345752994	1.72219814620482e-14	3.17633867300036e-13
gltU	10060.3893600676	1.43191000015306	0.187004313926707	7.65709608557086	1.90184344723254e-14	3.49305246475043e-13
ydfW	484.008441442567	1.43973977464809	0.188284113864691	7.64663436068083	2.06307878730716e-14	3.77346526740663e-13
mmuM	158.009638439951	-1.81833060611813	0.237845568870982	-7.64500518024984	2.08936917558991e-14	3.80576005206625e-13
dxs	1087.56467039065	-0.997992993593828	0.131337828481605	-7.59867134344775	2.99186533303563e-14	5.4272190897206e-13
ygiC	1038.50906068774	-1.01085285871414	0.13343018950946	-7.57589315004666	3.5666527233058e-14	6.43953178086198e-13
fliF	3204.48283548058	-1.193607702321	0.157562833714142	-7.57543942429027	3.57914084916331e-14	6.43953178086198e-13
argQ	4672.32055455097	1.46908167628831	0.194339422230899	7.55936011038905	4.05057054062919e-14	7.25809550532254e-13
yqiI	3498.34181806704	0.815755212428827	0.108013206286925	7.55236549743616	4.27422968326988e-14	7.62785605014317e-13
yidF	1449.54636341971	-3.47595726700081	0.460563135826974	-7.54718950912014	4.44751207481782e-14	7.90509404266006e-13
ycgL	468.098352390248	1.19301177403696	0.158296660519923	7.53655680491634	4.82542822906194e-14	8.54236451152813e-13
yibV	230.139912693268	1.19059883557373	0.158387288686039	7.51701001671785	5.60431250887839e-14	9.88152381565437e-13
dapF	799.797202434011	-0.962431307227663	0.128140741696954	-7.51073619898157	5.87957672412491e-14	1.03255674103357e-12
dsbB	6133.6193973298	0.952539019047499	0.1269473643378	7.50341705805604	6.21753306329595e-14	1.08757483107177e-12
rdgC	1107.24600745407	0.984848846849092	0.132047050577752	7.45831764162875	8.76341993190444e-14	1.52684407351126e-12
ydfR	588.541988587892	1.8595327063848	0.250154938532123	7.43352386843251	1.05742100762072e-13	1.83508338645359e-12
hycI	284.742561779656	-1.20138652190634	0.16166172813133	-7.43148385083676	1.07386114725978e-13	1.85630585769455e-12
yagE	152.153034901849	-1.31148701023132	0.176927401913555	-7.41257146178013	1.2387366606532e-13	2.13294968756223e-12
yqiH	2735.97250337564	1.02689469673181	0.138851139591236	7.3956519172611	1.40716177341502e-13	2.41352883160056e-12
